9.882571179278658	9.874393947400813	9.795748795866313	9.508764553231035	8.586214226141612	6.687544236636617	4.607763110541359	3.558930604402036	2.0018676856326767	0.44609131875863617	0.04134230797920453	0.0026000977949759032	1.4055832732594607E-4	6.7618906354246375E-6	2.866000151641454E-7	1.0373000397493398E-8	3.1077842169861604E-10	7.550447707402487E-12	1.4714367798793308E-13	2.2886573768727614E-15	
9.858164282314345	9.847982653810474	9.752096789313459	9.409440787771226	8.383197483647628	6.468078556156021	4.4752454271445155	3.3577322307153317	1.7532569582507247	0.3595925108015888	0.03189938237663286	0.002017677090082908	1.1030434237502752E-4	5.3598881441309914E-6	2.287558082915402E-7	8.311444087755285E-9	2.4946956965766687E-10	6.065626559917352E-12	1.1824299521378924E-13	1.839340579352154E-15	
9.831369864499646	9.818906272799556	9.703570049059351	9.300913385546234	8.18536818884738	6.305252742117855	4.353265884857839	3.120380772398116	1.5517431079763178	0.29221727290092403	0.025058940465520818	0.0015979701257691234	8.849565479676886E-5	4.349704271577382E-6	1.8710289955446865E-7	6.827558342398098E-9	2.0534943663731245E-10	4.997191829814699E-12	9.744764028266492E-14	1.5160409580481671E-15	
9.800450443784731	9.785356600502844	9.647433247534064	9.179814684528429	8.001776129036513	6.195104427910472	4.220266770569704	2.883210968525123	1.3900791275893285	0.2399166224879302	0.020058079382927398	0.0012923514435760385	7.26217644928929E-5	3.615241669223014E-6	1.5685135698308306E-7	5.750577969648465E-9	1.733385932467664E-10	4.22211483433169E-12	8.236288345021778E-14	1.2815273172642697E-15	
9.761915208163758	9.743720283141919	9.578767442496225	9.042604146126589	7.8437866581881615	6.123949764742632	4.057995214059644	2.6894442190359333	1.2592935581644262	0.19943574572268624	0.016371724648236472	0.0010679723801557924	6.0992029671341334E-5	3.078619477218242E-6	1.3479864808487867E-7	4.9665621890345656E-9	1.5005126493952192E-10	3.658424321521722E-12	7.139344036066078E-14	1.1109990807138413E-15	
9.7099837371631	9.68806482401208	9.490611962474526	8.888783573161675	7.717358650087838	6.066399257137357	3.8769123598587485	2.5561466526585055	1.15261795085782	0.16820696093270882	0.013637357629964254	9.024405012900824E-4	5.245739059258468E-5	2.6871266842830863E-6	1.1878513565471064E-7	4.398847171230292E-9	1.33211905211741E-10	3.2510546356342297E-12	6.346785174243245E-14	9.87800292212014E-16	
9.636394381628486	9.610045841928661	9.375397002379371	8.722867208530655	7.613759289335539	5.988962775314629	3.734270874762058	2.4751025927501606	1.0659765903052563	0.14424256638455515	0.011603695226840998	7.803841376148665E-4	4.6232451407385586E-5	2.4049438163015913E-6	1.0735048784268366E-7	3.995750573348017E-9	1.2128878045084179E-10	2.9629636276431844E-12	5.786554060945624E-14	9.007305405478746E-16	
9.531085071240437	9.499777644159941	9.227464182667118	8.549339700504502	7.504399142356364	5.878675089390123	3.6902157791736627	2.4332116291760744	0.9973223336900907	0.1260347880039991	0.010096131706579421	6.912217861744091E-4	4.1780897441388764E-5	2.207852862437905E-6	9.951543833122767E-8	3.722789616554428E-9	1.1326246540506845E-10	2.769525047782715E-12	5.4107658570732523E-14	8.423479166115252E-16	
9.383497243034965	9.347233998356021	9.043038040544886	8.359164403631878	7.351769817194929	5.7830653791191216	3.755379736709199	2.424255852630278	0.945979887856724	0.11247056451309725	0.008993703730309296	6.277108153548117E-4	3.874158608345922E-5	2.0798590201064705E-6	9.464354445590434E-8	3.5577757186003856E-9	1.0848026306559534E-10	2.6550058720227848E-12	5.188854365409656E-14	8.079035257552277E-16	
9.181400492684684	9.140689554254024	8.812323167917093	8.124427918435039	7.158393922352721	5.770063891863282	3.9022117397702694	2.4514174015527965	0.9123482384484309	0.10276763760276203	0.008213965731225327	5.850091228617584E-4	3.6881391446582025E-5	2.011071690202668E-6	9.235568940319276E-8	3.48780672584061E-9	1.065673216126007E-10	2.6104195188174326E-12	5.103397963586182E-14	7.94692800516137E-16	
