NS	LA	LD	NDEV	AGE	NUC	EXP	REXP	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	21.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
13.0	22.0	5.0	3.0	1.02	48.0	1.0	7.0	
